Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47204971,20.09569931,19.59230042,19.93462944,19.9249897,19.68185043,18.38215065,17.90630913,18.30625916,18.04437065,18.92161942,20.62221909,19.17123985,19.13034058,,,
South Africa,ZAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,85.16585,,,,,,,,,,,,,,,,93.90515,,,,,,,,,,,97.57078,,98.36509,98.64413,98.78966,98.88204,,98.88228,98.95578,,
South Sudan,SSD,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9577596373,11716063894,11039889236,8686705024,8385707323,9116357063,9043760791,8620247180,,
South Sudan,SSD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.950700045,,3.103290081,4.311910152,2.563240051,,
South Sudan,SSD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.70228,,,,,,,,,
Spain,ESP,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,4.54E+11,4.76E+11,5.16E+11,5.58E+11,5.92E+11,5.92E+11,6.09E+11,6.25E+11,6.33E+11,6.36E+11,6.48E+11,6.43E+11,6.50E+11,6.59E+11,6.72E+11,6.94E+11,7.17E+11,7.57E+11,7.94E+11,8.36E+11,8.67E+11,8.90E+11,8.97E+11,8.92E+11,8.97E+11,9.38E+11,9.61E+11,9.97E+11,1.04E+12,1.09E+12,1.15E+12,1.18E+12,1.22E+12,1.26E+12,1.30E+12,1.34E+12,1.39E+12,1.43E+12,1.44E+12,1.41E+12,1.41E+12,1.39E+12,1.37E+12,1.35E+12,1.37E+12,1.42E+12,1.46E+12,
Spain,ESP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.821299553,9.615260124,10.31713009,10.11695004,10.00685978,9.706110001,10.02190018,10.24135971,10.63162994,10.70874977,,10.4872303,10.69392014,10.68445015,10.71261024,10.70899963,10.88755035,10.72628975,10.78145027,10.88879013,10.87619972,10.93867016,10.63551998,10.5639801,10.62528038,9.215359688,9.538459778,9.592610359,,,
Spain,ESP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.64195,,,,,,,,,,99.55456,,,,,,,,,,,,,99.5582,99.53779,,99.56934,99.56431,99.599,99.59463,99.6994,99.67278,99.66926,99.72276,99.65568,99.62216,
Sri Lanka,LKA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,5776284246,6170095737,6223744019,6537050859,6661729654,7052313086,7495152729,7818885651,8509658841,8322063642,8245674999,8301811346,8806896049,9097798649,9547812489,9407677561,9841664594,11143983526,12895695201,13796542104,14382407754,15185228025,15700427243,16095332138,17339152167,18094863290,18404954199,18893295021,19241965697,20469550319,21395201464,22460731752,24064297622,25265808498,26482706034,27458213655,29282498049,30517069587,31761814350,33646248851,33155293389,34555909475,36824227922,38804249445,41136434072,44232644431,47371901152,49589471051,51911236151,56108610572,60893286507,65946395932,67768591430,71159032232,74338936426,77358565189,
Sri Lanka,LKA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87623024,,,12.70728016,11.56567001,12.69388962,,11.66882992,,,,,,,,,,,8.2707901,8.605660439,9.110159874,8.394029617,9.314419746,10.78201008,10.95026016,,
Sri Lanka,LKA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,91.04334,,,,,,,,,,,,,,,,,,,,95.58863,,,,,97.48406,,97.9818,,98.15793,,,,,,,
St. Kitts and Nevis,KNA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675878296.3,,,,,,,
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,19.16773987,,13.00741005,,9.140000343,,11.2264204,15.21413994,,,13.37852955,,,14.53252029,10.32295036,13.68505001,14.20753002,11.05932999,12.28806019,11.79026031,11.05620956,12.47840977,13.05181026,,,,,,,,8.796910286,,
St. Kitts and Nevis,KNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342400778,,,,,,,
St. Lucia,LCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2560997,,,,,,,,31.31318092,,,,29.43382072,26.03627014,,25.85462952,,15.42216015,15.04104042,16.3069706,19.01137924,,19.94337082,13.89531994,14.20207977,13.83675957,12.19244957,13.84786034,15.30152035,16.52716064,,
St. Lucia,LCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668947037,,,,,,,
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89880943,,,18.24648094,,20.69968987,,,,,,,14.84941959,21.14543915,30.78919983,,28.7013092,31.47550964,,22.59198952,,20.03841019,,17.33849907,15.48563004,,,,,,,
St. Vincent and the Grenadines,VCT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,97.96292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,15893612265,16904337196,15904560981,15071499875,15345801911,15974605110,17266896062,17523551633,16333018285,15429801333,16280691934,18654239989,18422907275,19806264501,18077196598,18250669196,19976996003,21249075377,22105396366,23649411848,25755245028,28744849809,29900922538,30605381122,31723973185,33561506581,35956509751,38079924036,39389623994,42749543197,47873942756,52901246879,57156286011,58954224847,60506632350,61578829938,59959813954,45184781027,63171006599,66620366460,69563240138,
Sudan,SDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116889954,,11.0448904,,7.949240208,5.966800213,8.253160477,,9.385399818,10.77070045,,,,,,,,
Sudan,SDN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15559,,,,,,,,65.80535,,,,,,,,,
Suriname,SUR,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4264098055,,,,,,,
Suriname,SUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88114,,,,99.41642,,98.37664,,97.6679,,,,,
Swaziland,SWZ,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467538452,2528941463,2620042572,2628042390,2566868100,2857878841,3060015310,3157479369,3102317952,3254704433,3195682849,3382648846,3314184265,3365144843,3562668479,3985221533,4015725613,4225443653,4203868338,4186523879,4212627097,4509093473,4728811182,5103882109,5167046335,5225482358,5231733111,
Swaziland,SWZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,23.75299072,20.3789196,,,,,20.46323013,21.77708054,25.08986092,23.47705078,,,,20.03243065,20.65967941,21.84551048,,,20.43320084,18.74508095,19.65617943,17.29376984,22.06381989,21.10407066,20.89185905,22.70756912,,21.81324005,19.38637924,18.28302956,22.33392906,,,24.94522095,,,
Swaziland,SWZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,75.45244,,,,,,,,,,83.74824,,,,,,,,,,,,,,91.86324,,,,,,,,,,93.5023,,,,,,,
Sweden,SWE,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,2.13E+11,2.16E+11,2.21E+11,2.30E+11,2.37E+11,2.43E+11,2.46E+11,2.42E+11,2.46E+11,2.56E+11,2.57E+11,2.56E+11,2.58E+11,2.62E+11,2.73E+11,2.79E+11,2.88E+11,3.00E+11,3.07E+11,3.14E+11,3.14E+11,3.07E+11,2.98E+11,2.90E+11,3.09E+11,3.21E+11,3.27E+11,3.37E+11,3.55E+11,3.78E+11,3.97E+11,4.03E+11,4.12E+11,4.29E+11,4.42E+11,4.58E+11,4.86E+11,5.04E+11,5.04E+11,4.73E+11,5.03E+11,5.12E+11,5.12E+11,5.18E+11,5.31E+11,5.51E+11,5.70E+11,
Sweden,SWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,9.862019539,10.19779968,,,,,,,,,8.342289925,8.435359955,8.017279625,8.158949852,,10.23688984,11.37040997,,12.70139027,12.43410015,12.92943001,12.81309986,13.13749027,12.84218025,12.97564983,12.68400002,12.72723007,12.76187992,12.9553299,13.17578983,12.98550987,12.88304043,14.86431026,14.77147007,14.93908978,,,
Sweden,SWE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,3.53E+11,3.61E+11,3.55E+11,3.59E+11,3.72E+11,3.86E+11,3.90E+11,3.96E+11,4.11E+11,4.27E+11,4.40E+11,4.36E+11,4.35E+11,4.36E+11,4.39E+11,4.44E+11,4.48E+11,4.66E+11,4.82E+11,4.94E+11,5.17E+11,5.11E+11,5.06E+11,5.26E+11,5.38E+11,5.66E+11,5.84E+11,5.69E+11,5.41E+11,5.76E+11,6.16E+11,5.97E+11,6.10E+11,6.22E+11,6.29E+11,6.45E+11,,
Switzerland,CHE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,15.88253975,15.80908012,16.02326965,15.74065971,16.45619965,16.10840034,17.49946022,17.49032021,,16.45269966,15.78820038,15.64768982,15.63654041,,14.75850964,15.08166981,15.4891901,15.64356995,16.09000015,16.36779022,16.30584908,15.88932037,15.97099972,15.68696976,15.96730995,15.60826969,15.3982296,15.32575035,15.49724007,15.39770031,15.52632046,,,
Switzerland,CHE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.04076004,,,,,15.66205978,16.82607079,19.85540009,17.14539909,,20.04847908,18.92593002,20.04079056,19.18404961,,,,,,,,
Syrian Arab Republic,SYR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,74.2764,,,,,,,,,,,,,,,,,,,,,95.18883,,92.45381,,,,,,,,,,,,,
Tajikistan,TJK,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009643159,6511958558,4623490507,3822486057,2966020607,2554174749,2073026392,2216749781,2325360426,2402377148,2557587893,2814879839,3117053600,3426165999,3854601975,4126053408,4428572010,4829611275,5261569253,5439050502,6969149098,7577351508,8173086379,8961524526,,,,
Tajikistan,TJK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07244968,11.83438969,12.02513981,13.18852997,14.59364033,12.69423962,13.67675972,15.29337978,15.63601017,12.21487999,12.80049992,14.31215954,15.33145046,14.56050968,16.35024071,,,16.27640915,,
Tajikistan,TJK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70358,,,,,,,,,,,99.84706,,,,,,,,,,,,,,,,,
Tanzania,TZA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11767670466,12072931451,12122839863,12302775041,12530598615,13082017933,13840343144,14257298352,14849244018,15587825721,16307392046,16968812599,18586601062,19714959762,21238556179,22902737608,24445984661,26199329972,27705705595,29224257782,31077825609,33632718066,35107553663,37866834101,40443446170,42997254050,46025108359,
Tanzania,TZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50030994,12.62788963,11.79397011,,,,,,19.49263954,18.14314079,15.0141201,19.43173981,18.77840996,17.41091919,19.64801025,,,,17.29710007,,,
Tanzania,TZA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7533,,,,,,,,,,,,,,78.39605,,,,,,,,74.56052,,85.94,,,85.75514,,
Thailand,THA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,15603217393,16442777386,17686868098,19103840157,20411281657,22113368322,24572643005,26744559211,28912841363,30801917911,34334017447,35935809392,37356919579,41148335056,43167171833,45330367361,49422339419,54267046887,59577980519,62516464753,65977959871,69336542379,73106610472,77803662187,81900783280,85312978393,89729111128,98514295678,1.12E+11,1.26E+11,1.40E+11,1.52E+11,1.62E+11,1.77E+11,1.91E+11,2.06E+11,2.16E+11,2.09E+11,1.91E+11,2.02E+11,2.13E+11,2.19E+11,2.31E+11,2.46E+11,2.60E+11,2.71E+11,2.87E+11,3.03E+11,3.09E+11,3.06E+11,3.27E+11,3.36E+11,3.52E+11,3.55E+11,3.63E+11,3.73E+11,3.85E+11,
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.90245056,20.03906059,21.20360947,19.4810009,18.97901917,28.3885994,24.24134064,16.22293091,20.86635017,21.45767021,20.54681969,22.00279045,18.48467064,18.16284943,18.17830086,16.22262001,22.63023949,21.39679909,18.86020088,,,,
Thailand,THA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.86735,,,,,,,,,,,,,,,,,,,,97.97539,,,,,98.0509,,,,,96.59757,,,98.31388,,98.14663,,
Timor-Leste,TLS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900899436.3,947822116.3,1049478500,896840629.1,910635136.5,1112388560,1605474820,2190233291,3354351271,2601238363,3246400000,4058051657,4219201099,3678779274,2847092290,2272087332,,
Timor-Leste,TLS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.864560127,15.52863979,12.88815975,9.617289543,6.665649891,7.316050053,8.003849983,,,
Timor-Leste,TLS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.52868,,,,,,,
Togo,TGO,GNI (constant 2010 US$),NY.GNP.MKTP.KD,536618781.7,597614909.7,628332807.7,678149014.1,770713476.8,838954425.5,943682403.3,985448745.8,1025446119,1139367942,1170543443,1178763704,1261547558,1299710730,1404875524,1427676012,1397693371,1473559743,1622468221,1542173352,1749969991,1673233487,1606171993,1505216961,1589895615,1687707175,1729578160,1742818550,1865982297,1957185090,1975029878,1961532985,1889569726,1600147453,1784688223,1959081718,2163108068,2473811827,2425798981,2460899641,2449021805,2407996034,2404338737,2526491901,2573933142,2608847161,2714316031,2789125302,2602181823,2685049261,2761612189,2846929541,3051218083,,,,,
Togo,TGO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54920959,,,,23.29256058,,20.98232079,23.4187603,24.42370987,25.73135948,30.70002937,27.75642967,21.83069038,17.67807961,17.2866497,18.15452003,19.24566078,19.37198067,19.6157608,18.63493919,17.68042946,17.2000103,19.01441002,17.98546982,,
Togo,TGO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.43957,,,,,,76.45294,,,81.73599,,79.88591,,,,84.29011,,
Tonga,TON,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381421325.1,,,,,,,
Tonga,TON,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.60827065,22.95586014,19.78190041,15.46275043,18.41225052,18.10252953,,,,,,,,,,,,,
Tonga,TON,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,99.81927,,,,,,,,,,,,,,,,,,,,99.30874,,,,,,,,,,99.42476,,,,,99.43703,,,,,,
Trinidad and Tobago,TTO,GNI (constant 2010 US$),NY.GNP.MKTP.KD,3900153454,4369776614,4529727985,4818038478,5201147066,5352602434,5455054511,5582652629,5888646284,6064212815,6355664111,6425793657,6877373180,6929662018,6493391028,7462580009,7855701352,8399680476,9678544319,9634837978,9508682968,10209580024,10883341756,9678431906,8861189489,8412891414,8104706396,7721351468,7362672583,7121604728,7275326536,7260596797,7174774586,7162850430,7492858806,7839253934,8341767288,9200323034,10068313815,10834909160,11372909116,12041794736,13085448853,14868961759,16584044398,17267646613,19307932776,20530221665,21424813276,20376806101,21078446992,19191563439,19195868844,20780827313,20587548270,21983163084,,
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01912022,14.13549042,,,,14.05704975,13.54578972,13.3306303,11.30700016,8.039950371,9.709819794,10.42718029,10.42364979,13.39844036,13.33584976,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,99.2194,,,,,,,,,,99.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,4910037829,5072214046,5025669914,5510476797,5760451289,6075319714,6775077582,7973218501,7828819012,8522569189,9185291077,9803630064,10178832865,10862684625,11546560106,12458351670,13109926254,13038660776,13711794452,14530102664,15176417507,14897872204,15830880790,15853878213,16165604978,17724570801,18238634480,19577937365,19673925516,20424236586,21111097217,22476720363,23948044571,25200868236,26737273275,27870073383,29011017980,29398732829,30874320238,32734596361,33491252560,35430373958,37514011683,38901714357,40537765109,41983512645,41192184942,43047273770,44187837898,,,,
Tunisia,TUN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41025925,22.05631065,22.28969002,23.94907951,23.66467094,26.21273041,,25.15031052,25.04730988,24.96656036,23.14702034,28.03187943,27.73620987,26.73797035,27.13843918,27.22320938,25.34732056,26.40063095,24.39800072,,20.64607048,,,,,
Tunisia,TUN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,74.28412,,,,,,,,,,,,,,,,,,,,94.33898,,,96.29969,96.79426,,97.17172,97.30444,96.865,,96.2091,,,
Turkey,TUR,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18E+11,3.24E+11,3.27E+11,3.59E+11,3.62E+11,3.80E+11,4.10E+11,3.87E+11,4.20E+11,4.52E+11,4.87E+11,5.00E+11,4.82E+11,5.13E+11,4.78E+11,5.11E+11,5.41E+11,5.95E+11,6.51E+11,6.97E+11,7.33E+11,7.39E+11,7.03E+11,7.65E+11,8.50E+11,8.92E+11,9.66E+11,1.02E+12,1.08E+12,1.11E+12,
Turkey,TUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.082409859,6.608960152,6.5322299,7.152460098,8.775930405,,8.548620224,,,,,,11.11423016,12.43043995,,,,
Turkey,TUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,80.05492,,,,,84.69108,,,,,90.90142,,,,,92.54366,,,,,,,,,,,,,,95.6035,96.11855,96.1815,96.36235,,97.80747,98.22459,98.70935,99.01602,99.22743,99.35848,99.49439,,
Turkmenistan,TKM,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20689157895,,,,,,,
Turkmenistan,TKM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79550934,,,,,
Turkmenistan,TKM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81042,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50918730.51,,,,,,,
Tuvalu,TUV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,3989904079,4177926079,4196688295,4047859983,4081809956,4262767109,4608731822,4883115200,5172456224,5465028656,5582343532,6138849567,6528350781,7314322587,8000993438,8451968611,8879195677,9584476527,9731624544,10097491281,11089691082,11820866196,12543510287,13306335061,14809954457,16145346072,17575718363,18790894025,19849118319,21723697627,22465000177,23239120437,24411711081,25823194136,26999379269,
Uganda,UGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35486984,,,,20.30834007,,,,,,10.10488987,13.61137009,11.45189953,11.74312019,11.70491028,,,
Uganda,UGA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.80079,,,,,,,,,,,80.79116,,,,84.06565,,,,87.40883,,83.65888,,,,,
Ukraine,UKR,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11E+11,1.93E+11,1.70E+11,1.43E+11,1.12E+11,97208958517,87767674824,85135227704,82884289986,82125942652,86748630304,95997886099,1.01E+11,1.11E+11,1.25E+11,1.28E+11,1.37E+11,1.47E+11,1.52E+11,1.28E+11,1.34E+11,1.40E+11,1.41E+11,1.41E+11,1.33E+11,1.20E+11,1.23E+11,
Ukraine,UKR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92467022,11.59928036,13.53417015,11.35896969,12.81095028,14.36096001,14.41952038,12.78174973,13.73865032,13.92323017,14.03619003,13.55782986,15.05482006,,13.48431969,13.66551971,13.86763954,13.12135029,,,
